Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	Time
3.50526250000000000000e+004	0.00000000000000000000e+000	3.50520000000000000000e+004	7.45596116760000005800e-005	0.00000000000000000000e+000	3.68331413269999998761e+001	0.00000000000000000000e+000	1.38350001048529520631e+001
3.50535546879999965313e+004	0.00000000000000000000e+000	3.50530000000000000000e+004	7.45831785030000066379e-005	0.00000000000000000000e+000	3.68860511780000024373e+001	0.00000000000000000000e+000	1.40750001049600541592e+001
3.50543710940000019036e+004	0.00000000000000000000e+000	3.50540000000000000000e+004	7.46470468580000024198e-005	0.00000000000000000000e+000	3.68728027339999968603e+001	0.00000000000000000000e+000	1.43180001048604026437e+001
3.50553281250000000000e+004	0.00000000000000000000e+000	3.50550000000000000000e+004	7.45015931900000060329e-005	0.00000000000000000000e+000	3.69502563480000034701e+001	0.00000000000000000000e+000	1.45570001049200072885e+001
3.50565312500000000000e+004	0.00000000000000000000e+000	3.50560000000000000000e+004	7.48373131500000056144e-005	0.00000000000000000000e+000	3.68785591130000014459e+001	0.00000000000000000000e+000	1.48040001048939302564e+001
3.50572929690000019036e+004	0.00000000000000000000e+000	3.50570000000000000000e+004	7.47672529540000017998e-005	0.00000000000000000000e+000	3.68691787719999979345e+001	0.00000000000000000000e+000	1.50490001048892736435e+001
3.50584101559999980964e+004	0.00000000000000000000e+000	3.50580000000000000000e+004	7.45616343919999980056e-005	0.00000000000000000000e+000	3.68434181209999991324e+001	0.00000000000000000000e+000	1.52870001049013808370e+001
3.50593867190000019036e+004	0.00000000000000000000e+000	3.50590000000000000000e+004	7.47793237679999963632e-005	0.00000000000000000000e+000	3.69169616699999991738e+001	0.00000000000000000000e+000	1.55310001048492267728e+001
3.50603945309999980964e+004	0.00000000000000000000e+000	3.50600000000000000000e+004	7.46611258359999949846e-005	0.00000000000000000000e+000	3.69010849000000007436e+001	0.00000000000000000000e+000	1.57810001048492267728e+001
3.50614257809999980964e+004	0.00000000000000000000e+000	3.50610000000000000000e+004	7.45970537539999940324e-005	0.00000000000000000000e+000	3.69527168270000032635e+001	0.00000000000000000000e+000	1.60280001049395650625e+001
3.50620351559999980964e+004	0.00000000000000000000e+000	3.50620000000000000000e+004	7.47020167179999946281e-005	0.00000000000000000000e+000	3.68133201600000035114e+001	0.00000000000000000000e+000	1.62810001048492267728e+001
3.50635195309999980964e+004	0.00000000000000000000e+000	3.50630000000000000000e+004	7.48666352589999966423e-005	0.00000000000000000000e+000	3.69386978149999976040e+001	0.00000000000000000000e+000	1.65310001048492267728e+001
3.50644375000000000000e+004	0.00000000000000000000e+000	3.50640000000000000000e+004	7.47163503549999971241e-005	0.00000000000000000000e+000	3.69754905699999980584e+001	0.00000000000000000000e+000	1.67780001049395650625e+001
3.50652500000000000000e+004	0.00000000000000000000e+000	3.50650000000000000000e+004	7.46509394959999971831e-005	0.00000000000000000000e+000	3.69090309139999988020e+001	0.00000000000000000000e+000	1.70150001049041748047e+001
3.50663281250000000000e+004	0.00000000000000000000e+000	3.50660000000000000000e+004	7.47156664149999983661e-005	0.00000000000000000000e+000	3.68847923280000031809e+001	0.00000000000000000000e+000	1.72610001049470156431e+001
3.50674179690000019036e+004	0.00000000000000000000e+000	3.50670000000000000000e+004	7.47162412149999946662e-005	0.00000000000000000000e+000	3.69003601069999973561e+001	0.00000000000000000000e+000	1.75090001048520207405e+001
3.50685898440000019036e+004	0.00000000000000000000e+000	3.50680000000000000000e+004	7.47408994359999962701e-005	0.00000000000000000000e+000	3.68786277769999983889e+001	0.00000000000000000000e+000	1.77500001048902049661e+001
3.50695234379999965313e+004	0.00000000000000000000e+000	3.50690000000000000000e+004	7.47683807280000026826e-005	0.00000000000000000000e+000	3.69216575620000000413e+001	0.00000000000000000000e+000	1.79920001048594713211e+001
3.50704570309999980964e+004	0.00000000000000000000e+000	3.50700000000000000000e+004	7.47554877309999948236e-005	0.00000000000000000000e+000	3.67698631290000008676e+001	0.00000000000000000000e+000	1.82410001049283891916e+001
3.50714023440000019036e+004	0.00000000000000000000e+000	3.50710000000000000000e+004	7.49265382180000011824e-005	0.00000000000000000000e+000	3.68821678159999990498e+001	0.00000000000000000000e+000	1.84840001049451529980e+001
3.50723593750000000000e+004	0.00000000000000000000e+000	3.50720000000000000000e+004	7.48285456209999962161e-005	0.00000000000000000000e+000	3.68842849729999997521e+001	0.00000000000000000000e+000	1.87320001048501580954e+001
3.50733671879999965313e+004	0.00000000000000000000e+000	3.50730000000000000000e+004	7.47862577550000002082e-005	0.00000000000000000000e+000	3.69311790470000005371e+001	0.00000000000000000000e+000	1.89800001048715785146e+001
3.50743437500000000000e+004	0.00000000000000000000e+000	3.50740000000000000000e+004	7.49291793909999935021e-005	0.00000000000000000000e+000	3.68746643070000033049e+001	0.00000000000000000000e+000	1.92330001048976555467e+001
3.50753515620000034687e+004	0.00000000000000000000e+000	3.50750000000000000000e+004	7.48106904210000042818e-005	0.00000000000000000000e+000	3.68946456910000009088e+001	0.00000000000000000000e+000	1.94840001049451529980e+001
3.50763476559999980964e+004	0.00000000000000000000e+000	3.50760000000000000000e+004	7.46937366779999988584e-005	0.00000000000000000000e+000	3.68539276119999996695e+001	0.00000000000000000000e+000	1.97240001049358397722e+001
3.50774882809999980964e+004	0.00000000000000000000e+000	3.50770000000000000000e+004	7.48665333960000009940e-005	0.00000000000000000000e+000	3.69002723689999996282e+001	0.00000000000000000000e+000	1.99720001049572601914e+001
3.50784179690000019036e+004	0.00000000000000000000e+000	3.50780000000000000000e+004	7.46934892959999957368e-005	0.00000000000000000000e+000	3.68653869629999988433e+001	0.00000000000000000000e+000	2.02130001048790290952e+001
3.50794531250000000000e+004	0.00000000000000000000e+000	3.50790000000000000000e+004	7.47292288000000055588e-005	0.00000000000000000000e+000	3.69391288759999980584e+001	0.00000000000000000000e+000	2.04590001049218699336e+001
3.50805429690000019036e+004	0.00000000000000000000e+000	3.50800000000000000000e+004	7.47630692790000059636e-005	0.00000000000000000000e+000	3.69447402950000025612e+001	0.00000000000000000000e+000	2.07070001049432903528e+001
3.50814492190000019036e+004	0.00000000000000000000e+000	3.50810000000000000000e+004	7.48056118029999980289e-005	0.00000000000000000000e+000	3.68861045840000016938e+001	0.00000000000000000000e+000	2.09560001048957929015e+001
3.50826132809999980964e+004	0.00000000000000000000e+000	3.50820000000000000000e+004	7.47792510079999992421e-005	0.00000000000000000000e+000	3.68879852290000016524e+001	0.00000000000000000000e+000	2.11990001049125567079e+001
3.50834140620000034687e+004	0.00000000000000000000e+000	3.50830000000000000000e+004	7.48418096919999955262e-005	0.00000000000000000000e+000	3.69117012020000032635e+001	0.00000000000000000000e+000	2.14380001048557460308e+001
3.50844375000000000000e+004	0.00000000000000000000e+000	3.50840000000000000000e+004	7.48059610489999971200e-005	0.00000000000000000000e+000	3.68346786500000007436e+001	0.00000000000000000000e+000	2.16780001048464328051e+001
3.50854101559999980964e+004	0.00000000000000000000e+000	3.50850000000000000000e+004	7.47676967880000039246e-005	0.00000000000000000000e+000	3.68850250240000008262e+001	0.00000000000000000000e+000	2.19190001048846170306e+001
3.50864218750000000000e+004	0.00000000000000000000e+000	3.50860000000000000000e+004	7.47878293620000028944e-005	0.00000000000000000000e+000	3.68391799930000019003e+001	0.00000000000000000000e+000	2.21680001049535349011e+001
3.50873554690000019036e+004	0.00000000000000000000e+000	3.50870000000000000000e+004	7.47576777940000056352e-005	0.00000000000000000000e+000	3.69319686890000014046e+001	0.00000000000000000000e+000	2.24120001049013808370e+001
3.50883710940000019036e+004	0.00000000000000000000e+000	3.50880000000000000000e+004	7.47742451490000033416e-005	0.00000000000000000000e+000	3.69755210880000007023e+001	0.00000000000000000000e+000	2.26630001049488782883e+001
3.50894531250000000000e+004	0.00000000000000000000e+000	3.50890000000000000000e+004	7.47819285609999968986e-005	0.00000000000000000000e+000	3.68396682739999974388e+001	0.00000000000000000000e+000	2.29120001049013808370e+001
3.50904023440000019036e+004	0.00000000000000000000e+000	3.50900000000000000000e+004	7.48417369319999984051e-005	0.00000000000000000000e+000	3.69385604860000000826e+001	0.00000000000000000000e+000	2.31650001049274578691e+001
3.50913593750000000000e+004	0.00000000000000000000e+000	3.50910000000000000000e+004	7.49324753999999992838e-005	0.00000000000000000000e+000	3.69178962709999964886e+001	0.00000000000000000000e+000	2.34070001048967242241e+001
3.50923750000000000000e+004	0.00000000000000000000e+000	3.50920000000000000000e+004	7.48443926570000037015e-005	0.00000000000000000000e+000	3.68479423519999969017e+001	0.00000000000000000000e+000	2.36540001048706471920e+001
3.50935468750000000000e+004	0.00000000000000000000e+000	3.50930000000000000000e+004	7.49735845600000032005e-005	0.00000000000000000000e+000	3.69084396359999971082e+001	0.00000000000000000000e+000	2.39060001048492267728e+001
3.50945429690000019036e+004	0.00000000000000000000e+000	3.50940000000000000000e+004	7.48495076550000017386e-005	0.00000000000000000000e+000	3.68662033080000028917e+001	0.00000000000000000000e+000	2.41580001049442216754e+001
3.50954414059999980964e+004	0.00000000000000000000e+000	3.50950000000000000000e+004	7.47901431170000020356e-005	0.00000000000000000000e+000	3.69031410219999997935e+001	0.00000000000000000000e+000	2.43990001048659905791e+001
3.50961953120000034687e+004	0.00000000000000000000e+000	3.50960000000000000000e+004	7.48701713749999993785e-005	0.00000000000000000000e+000	3.69020004269999972735e+001	0.00000000000000000000e+000	2.46480001049349084496e+001
3.50976210940000019036e+004	0.00000000000000000000e+000	3.50970000000000000000e+004	7.49152022759999965855e-005	0.00000000000000000000e+000	3.68440780640000014046e+001	0.00000000000000000000e+000	2.48890001048566773534e+001
3.50983515620000034687e+004	0.00000000000000000000e+000	3.50980000000000000000e+004	7.49037717470000028288e-005	0.00000000000000000000e+000	3.68733863830000032635e+001	0.00000000000000000000e+000	2.51350001048995181918e+001
3.50994531250000000000e+004	0.00000000000000000000e+000	3.50990000000000000000e+004	7.48696329539999945414e-005	0.00000000000000000000e+000	3.68688583369999989259e+001	0.00000000000000000000e+000	2.53780001049162819982e+001
3.51003398440000019036e+004	0.00000000000000000000e+000	3.51000000000000000000e+004	7.48853562980000001447e-005	0.00000000000000000000e+000	3.68956222529999990911e+001	0.00000000000000000000e+000	2.56300001048948615789e+001
3.51013789059999980964e+004	0.00000000000000000000e+000	3.51010000000000000000e+004	7.48638340159999977463e-005	0.00000000000000000000e+000	3.68879737849999997934e+001	0.00000000000000000000e+000	2.58720001048641279340e+001
3.51024687500000000000e+004	0.00000000000000000000e+000	3.51020000000000000000e+004	7.49042810639999952649e-005	0.00000000000000000000e+000	3.69222221369999985541e+001	0.00000000000000000000e+000	2.61150001048808917403e+001
3.51033281250000000000e+004	0.00000000000000000000e+000	3.51030000000000000000e+004	7.49534228820000053822e-005	0.00000000000000000000e+000	3.68991012569999980997e+001	0.00000000000000000000e+000	2.63640001049498096108e+001
3.51045546879999965313e+004	0.00000000000000000000e+000	3.51040000000000000000e+004	7.48912061680000017009e-005	0.00000000000000000000e+000	3.68274078370000026439e+001	0.00000000000000000000e+000	2.66130001049023121595e+001
3.51053867190000019036e+004	0.00000000000000000000e+000	3.51050000000000000000e+004	7.49611790519999954176e-005	0.00000000000000000000e+000	3.69026145939999992152e+001	0.00000000000000000000e+000	2.68610001049237325788e+001
3.51061992190000019036e+004	0.00000000000000000000e+000	3.51060000000000000000e+004	7.49342943890000050917e-005	0.00000000000000000000e+000	3.69422302250000029744e+001	0.00000000000000000000e+000	2.71020001049619168043e+001
3.51074921879999965313e+004	0.00000000000000000000e+000	3.51070000000000000000e+004	7.48434467820000020764e-005	0.00000000000000000000e+000	3.68440551759999976866e+001	0.00000000000000000000e+000	2.73420001049526035786e+001
3.51082265620000034687e+004	0.00000000000000000000e+000	3.51080000000000000000e+004	7.48997408659999935280e-005	0.00000000000000000000e+000	3.68724899289999967777e+001	0.00000000000000000000e+000	2.75800001048482954502e+001
3.51095859379999965313e+004	0.00000000000000000000e+000	3.51090000000000000000e+004	7.50149556549999964317e-005	0.00000000000000000000e+000	3.69251251219999971909e+001	0.00000000000000000000e+000	2.78260001048911362886e+001
3.51105781250000000000e+004	0.00000000000000000000e+000	3.51100000000000000000e+004	7.49329046810000016631e-005	0.00000000000000000000e+000	3.68803024289999967777e+001	0.00000000000000000000e+000	2.80770001049386337399e+001
3.51114335940000019036e+004	0.00000000000000000000e+000	3.51110000000000000000e+004	7.49968676250000008000e-005	0.00000000000000000000e+000	3.68915901180000034287e+001	0.00000000000000000000e+000	2.83270001049386337399e+001
3.51123164059999980964e+004	0.00000000000000000000e+000	3.51120000000000000000e+004	7.49247847119999992385e-005	0.00000000000000000000e+000	3.69018249510000018176e+001	0.00000000000000000000e+000	2.85730001048650592566e+001
3.51133281250000000000e+004	0.00000000000000000000e+000	3.51130000000000000000e+004	7.49503378759999977065e-005	0.00000000000000000000e+000	3.68130455020000013633e+001	0.00000000000000000000e+000	2.88240001049125567079e+001
3.51143554690000019036e+004	0.00000000000000000000e+000	3.51140000000000000000e+004	7.49642931620000019417e-005	0.00000000000000000000e+000	3.67875213619999996695e+001	0.00000000000000000000e+000	2.90660001048818230629e+001
3.51153046879999965313e+004	0.00000000000000000000e+000	3.51150000000000000000e+004	7.48791062509999950578e-005	0.00000000000000000000e+000	3.68800086979999974801e+001	0.00000000000000000000e+000	2.93110001048771664500e+001
3.51165234379999965313e+004	0.00000000000000000000e+000	3.51160000000000000000e+004	7.49976388759999957820e-005	0.00000000000000000000e+000	3.68676261900000028504e+001	0.00000000000000000000e+000	2.95590001048985868692e+001
3.51175625000000000000e+004	0.00000000000000000000e+000	3.51170000000000000000e+004	7.49545652070000053679e-005	0.00000000000000000000e+000	3.68613166809999981410e+001	0.00000000000000000000e+000	2.97980001049581915140e+001
3.51184804690000019036e+004	0.00000000000000000000e+000	3.51180000000000000000e+004	7.49787286620000000860e-005	0.00000000000000000000e+000	3.68673019410000009088e+001	0.00000000000000000000e+000	3.00400001049274578691e+001
3.51193984379999965313e+004	0.00000000000000000000e+000	3.51190000000000000000e+004	7.49965256549999946447e-005	0.00000000000000000000e+000	3.68856620789999993804e+001	0.00000000000000000000e+000	3.02790001048706471920e+001
3.51204492190000019036e+004	0.00000000000000000000e+000	3.51200000000000000000e+004	7.49052778700000013298e-005	0.00000000000000000000e+000	3.68760108950000002892e+001	0.00000000000000000000e+000	3.05320001048967242241e+001
3.51214609379999965313e+004	0.00000000000000000000e+000	3.51210000000000000000e+004	7.50947583579999962443e-005	0.00000000000000000000e+000	3.68704071040000016524e+001	0.00000000000000000000e+000	3.07730001049349084496e+001
3.51227070309999980964e+004	0.00000000000000000000e+000	3.51220000000000000000e+004	7.49885512049999996935e-005	0.00000000000000000000e+000	3.68924369810000030157e+001	0.00000000000000000000e+000	3.10150001049041748047e+001
