Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
1.01011431250000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38940313370000038604e-004	0.00000000000000000000e+000	-4.09975260499999993868e-001	0.00000000000000000000e+000	5.85991766592380836087e-004	0.00000000000000000000e+000	-2.54673071869199576026e-004	0.00000000000000000000e+000	5.96300011442508548498e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011437500000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38926692769999950150e-004	0.00000000000000000000e+000	-4.09831821920000005655e-001	0.00000000000000000000e+000	5.86015797858976321237e-004	0.00000000000000000000e+000	-2.54583588225394620488e-004	0.00000000000000000000e+000	6.06900011445395648479e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011418750000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38939731289999953215e-004	0.00000000000000000000e+000	-4.08233553169999985322e-001	0.00000000000000000000e+000	5.86433909261632052567e-004	0.00000000000000000000e+000	-2.53651828869923951209e-004	0.00000000000000000000e+000	6.17700011446140706539e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011425000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38959929349999984118e-004	0.00000000000000000000e+000	-4.10487532619999984096e-001	0.00000000000000000000e+000	5.85879214204384677310e-004	0.00000000000000000000e+000	-2.54981053567141923311e-004	0.00000000000000000000e+000	6.28300011449027806520e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011412500000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38932920990000017408e-004	0.00000000000000000000e+000	-4.12316292520000016175e-001	0.00000000000000000000e+000	5.85387190716015175934e-004	0.00000000000000000000e+000	-2.56041235878960010946e-004	0.00000000000000000000e+000	6.39200011442881077528e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011450000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38945377430000043505e-004	0.00000000000000000000e+000	-4.12990778680000003575e-001	0.00000000000000000000e+000	5.85225770463023223233e-004	0.00000000000000000000e+000	-2.56441012564538920685e-004	0.00000000000000000000e+000	6.50100011448375880718e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011450000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38937577609999989361e-004	0.00000000000000000000e+000	-4.12703901529999972464e-001	0.00000000000000000000e+000	5.85292168502692545379e-004	0.00000000000000000000e+000	-2.56269985701702005584e-004	0.00000000000000000000e+000	6.61100011446978896856e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011412500000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38959580099999970189e-004	0.00000000000000000000e+000	-4.15198653939999995366e-001	0.00000000000000000000e+000	5.84671150709719050602e-004	0.00000000000000000000e+000	-2.57738220932288771437e-004	0.00000000000000000000e+000	6.72000011440832167864e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011431250000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38944737150000017199e-004	0.00000000000000000000e+000	-4.15712594990000017248e-001	0.00000000000000000000e+000	5.84525032489689776519e-004	0.00000000000000000000e+000	-2.58032679179614349036e-004	0.00000000000000000000e+000	6.83000011439435184002e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011425000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38948171399999955561e-004	0.00000000000000000000e+000	-4.15174722669999995972e-001	0.00000000000000000000e+000	5.84666879061546389956e-004	0.00000000000000000000e+000	-2.57719627238273693917e-004	0.00000000000000000000e+000	6.93900011444929987192e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011418750000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38958241320000024446e-004	0.00000000000000000000e+000	-4.16955709459999990241e-001	0.00000000000000000000e+000	5.84216163986454655940e-004	0.00000000000000000000e+000	-2.58764580048544059077e-004	0.00000000000000000000e+000	7.04700011445675045252e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011418750000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38994621109999954081e-004	0.00000000000000000000e+000	-4.18420791630000010741e-001	0.00000000000000000000e+000	5.83869667118561770820e-004	0.00000000000000000000e+000	-2.59635008476076479481e-004	0.00000000000000000000e+000	7.15700011444278061390e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011425000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38952828010000005617e-004	0.00000000000000000000e+000	-4.17782187460000009604e-001	0.00000000000000000000e+000	5.83997153532374584269e-004	0.00000000000000000000e+000	-2.59245137057690679117e-004	0.00000000000000000000e+000	7.26900011440739035606e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011437500000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38986472039999994429e-004	0.00000000000000000000e+000	-4.19783383610000004893e-001	0.00000000000000000000e+000	5.83507907079714219743e-004	0.00000000000000000000e+000	-2.60427022072551555675e-004	0.00000000000000000000e+000	7.37800011446233838797e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011431250000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38985307889999962390e-004	0.00000000000000000000e+000	-4.19783383610000004893e-001	0.00000000000000000000e+000	5.83506844004422686387e-004	0.00000000000000000000e+000	-2.60426547608488519539e-004	0.00000000000000000000e+000	7.48700011440087109804e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
