Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
1.01011787500000000000e+006	0.00000000000000000000e+000	1.01010400000000000000e+006	6.39000441879999958074e-004	0.00000000000000000000e+000	-4.00769889350000019235e-001	0.00000000000000000000e+000	5.88366629651733744587e-004	0.00000000000000000000e+000	-2.49291543849956451998e-004	0.00000000000000000000e+000	2.70763099992938805372e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01011937500000000000e+006	0.00000000000000000000e+000	1.01010500000000000000e+006	6.39009696900000008848e-004	0.00000000000000000000e+000	-4.03821289540000016860e-001	0.00000000000000000000e+000	5.87611714020030853969e-004	0.00000000000000000000e+000	-2.51089359150624517880e-004	0.00000000000000000000e+000	2.70790099992940668017e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01012037500000000000e+006	0.00000000000000000000e+000	1.01010600000000000000e+006	6.39015692290000004647e-004	0.00000000000000000000e+000	-4.09565448760000005990e-001	0.00000000000000000000e+000	5.86165230024240577200e-004	0.00000000000000000000e+000	-2.54462920881406886708e-004	0.00000000000000000000e+000	2.70816899992944672704e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01012137500000000000e+006	0.00000000000000000000e+000	1.01010700000000000000e+006	6.39001256790000006502e-004	0.00000000000000000000e+000	-4.20937716959999985722e-001	0.00000000000000000000e+000	5.83220392924413454441e-004	0.00000000000000000000e+000	-2.61106452345192705747e-004	0.00000000000000000000e+000	2.70844099992944393307e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01012231250000000000e+006	0.00000000000000000000e+000	1.01010800000000000000e+006	6.39008707369999968614e-004	0.00000000000000000000e+000	-4.28111106159999976750e-001	0.00000000000000000000e+000	5.81339163488248382612e-004	0.00000000000000000000e+000	-2.65286458548984205048e-004	0.00000000000000000000e+000	2.70870999992941506207e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01012343750000000000e+006	0.00000000000000000000e+000	1.01010900000000000000e+006	6.39000732920000000768e-004	0.00000000000000000000e+000	-4.35661911959999981203e-001	0.00000000000000000000e+000	5.79312254078032822825e-004	0.00000000000000000000e+000	-2.69665068088779176676e-004	0.00000000000000000000e+000	2.70898199992941226810e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01012425000000000000e+006	0.00000000000000000000e+000	1.01011000000000000000e+006	6.39006146230000019598e-004	0.00000000000000000000e+000	-4.41882491109999997470e-001	0.00000000000000000000e+000	5.77628476965534403374e-004	0.00000000000000000000e+000	-2.73265800125433485756e-004	0.00000000000000000000e+000	2.70925099992938339710e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01012543750000000000e+006	0.00000000000000000000e+000	1.01011100000000000000e+006	6.39006379059999982638e-004	0.00000000000000000000e+000	-4.52710032460000022514e-001	0.00000000000000000000e+000	5.74636088408744089527e-004	0.00000000000000000000e+000	-2.79504057891241414636e-004	0.00000000000000000000e+000	2.70952699992945417762e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01012625000000000000e+006	0.00000000000000000000e+000	1.01011200000000000000e+006	6.39012840110000012936e-004	0.00000000000000000000e+000	-4.58145141600000027626e-001	0.00000000000000000000e+000	5.73114268106458043389e-004	0.00000000000000000000e+000	-2.82625981675866733752e-004	0.00000000000000000000e+000	2.70979799992940388620e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01012731250000000000e+006	0.00000000000000000000e+000	1.01011300000000000000e+006	6.38958183119999975109e-004	0.00000000000000000000e+000	-4.65639561410000013542e-001	0.00000000000000000000e+000	5.70931237480503468891e-004	0.00000000000000000000e+000	-2.86888622717932620289e-004	0.00000000000000000000e+000	2.71006599992944393307e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01012812500000000000e+006	0.00000000000000000000e+000	1.01011400000000000000e+006	6.38953351880000011351e-004	0.00000000000000000000e+000	-4.76895749570000027084e-001	0.00000000000000000000e+000	5.67661572546225502885e-004	0.00000000000000000000e+000	-2.93294604336720465300e-004	0.00000000000000000000e+000	2.71033699992939364165e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01012912500000000000e+006	0.00000000000000000000e+000	1.01011500000000000000e+006	6.38950616119999962109e-004	0.00000000000000000000e+000	-4.85426634550000013490e-001	0.00000000000000000000e+000	5.65136464702023434865e-004	0.00000000000000000000e+000	-2.98125252375953790109e-004	0.00000000000000000000e+000	2.71060699992941226810e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01013012500000000000e+006	0.00000000000000000000e+000	1.01011600000000000000e+006	6.38881465419999954904e-004	0.00000000000000000000e+000	-4.92116838690000002465e-001	0.00000000000000000000e+000	5.63068368498795615573e-004	0.00000000000000000000e+000	-3.01866757449890704863e-004	0.00000000000000000000e+000	2.71087599992938339710e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01013118750000000000e+006	0.00000000000000000000e+000	1.01011700000000000000e+006	6.38859637549999965882e-004	0.00000000000000000000e+000	-4.98651623729999993184e-001	0.00000000000000000000e+000	5.61064555888146610473e-004	0.00000000000000000000e+000	-3.05529377665314137106e-004	0.00000000000000000000e+000	2.71114599992940202355e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
