Time1	2B
8.73575999893131665885e+002	3.12680000000000006821e+001
8.73656999893137253821e+002	3.12609999999999992326e+001
8.73735999893164262176e+002	3.12609999999999992326e+001
8.73814999893191270530e+002	3.12530000000000001137e+001
8.73899999893154017627e+002	3.12469999999999998863e+001
8.73978999893181025982e+002	3.12469999999999998863e+001
8.74058999893139116466e+002	3.12420000000000008811e+001
8.74137999893166124821e+002	3.12360000000000006537e+001
8.74216999893193133175e+002	3.12360000000000006537e+001
8.74296999893151223660e+002	3.12319999999999993179e+001
8.74376999893225729465e+002	3.12259999999999990905e+001
8.74455999893136322498e+002	3.12259999999999990905e+001
8.74534999893163330853e+002	3.12220000000000013074e+001
8.74615999893168918788e+002	3.12169999999999987494e+001
8.74694999893195927143e+002	3.12169999999999987494e+001
8.74773999893222935498e+002	3.12139999999999986358e+001
8.74857999893138185143e+002	3.12139999999999986358e+001
8.74936999893165193498e+002	3.12139999999999986358e+001
8.75015999893192201853e+002	3.12160000000000010800e+001
8.75096999893197789788e+002	3.12119999999999997442e+001
8.75175999893224798143e+002	3.12119999999999997442e+001
8.75254999893135391176e+002	3.12100000000000008527e+001
8.75337999893235974014e+002	3.12119999999999997442e+001
8.75416999893146567047e+002	3.12119999999999997442e+001
8.75495999893173575401e+002	3.12119999999999997442e+001
8.75576999893179163337e+002	3.12169999999999987494e+001
8.75655999893206171691e+002	3.12169999999999987494e+001
8.75734999893233180046e+002	3.12139999999999986358e+001
8.75815999893238767982e+002	3.12190000000000011937e+001
8.75895999893196858466e+002	3.12190000000000011937e+001
8.75974999893223866820e+002	3.12240000000000001990e+001
8.76058999893139116466e+002	3.12259999999999990905e+001
8.76137999893166124821e+002	3.12259999999999990905e+001
8.76216999893193133175e+002	3.12270000000000003126e+001
8.76297999893198721111e+002	3.12300000000000004263e+001
