Time	Theta
125.958	86.97131
126.036	86.97456
126.114	86.97384
126.192	86.97317
126.27	86.97481
126.348	86.97516
126.442	86.97609
126.52	86.9764
126.598	86.9766
126.691	86.97573
126.769	86.97724
126.847	86.97617
126.925	86.97819
127.003	86.97868
127.081	86.9791
127.175	86.98036
127.253	86.97983
127.331	86.98174
127.409	86.98228
127.487	86.98129
127.565	86.98158
127.658	86.98271
127.736	86.98421
127.814	86.98533
127.892	86.98456
127.97	86.98415
128.048	86.98681
128.142	86.98583
128.22	86.98757
128.298	86.98819
128.392	86.98933
128.47	86.98783
128.548	86.98996
128.626	86.991
128.704	86.98798
128.782	86.99068
128.875	86.99158
128.953	86.99057
129.031	86.99098
129.109	86.99149
129.187	86.99164
129.265	86.99099
129.359	86.99375
129.437	86.99266
129.515	86.99305
129.608	86.99281
129.686	86.99133
129.764	86.99316
129.858	86.99318
129.936	86.99548
130.014	86.99686
130.108	86.99773
130.186	86.99613
130.264	86.99538
130.342	86.99856
130.42	86.99648
130.498	87.00041
130.591	87.00078
130.669	87.00073
130.747	86.99988
130.825	87.00143
130.903	87.0006
130.981	87.00143
131.059	87.00216
131.137	87.00251
131.215	87.00351
131.293	87.00033
131.371	87.00618
131.449	87.00523
131.527	87.00643
131.605	87.00663
131.683	87.00511
131.761	87.00743
131.839	87.00678
131.917	87.00755
132.011	87.00764
132.089	87.0069
132.167	87.00829
132.26	87.0104
132.338	87.01039
132.416	87.01131
132.51	87.0104
132.588	87.01015
132.666	87.01192
132.729	87.01234
132.824	87.01214
132.902	87.01315
132.98	87.01383
133.058	87.01335
133.136	87.01306
133.214	87.01533
133.292	87.01578
133.37	87.01647
133.448	87.01668
133.526	87.01747
133.604	87.0192
133.657	87.02065
133.726	87.01971
133.805	87.01935
133.888	87.02065
133.96	87.02399
134.028	87.023
134.118	87.02405
134.187	87.02187
134.257	87.02499
134.336	87.02488
134.405	87.02267
134.475	87.02467
134.554	87.02548
134.622	87.02376
134.95	87.02802
135.08	87.0291
135.158	87.02733
135.236	87.02815
135.315	87.0308
135.37	87.03034
135.438	87.02966
135.523	87.02926
135.593	87.03168
135.662	87.02905
135.747	87.03024
135.815	87.03115
135.883	87.03029
135.962	87.03172
136.031	87.03143
136.1	87.03127
136.18	87.03138
136.247	87.03195
136.316	87.03285
136.427	87.03153
136.469	87.03304
136.556	87.03448
136.627	87.03578
136.71	87.03455
136.78	87.03547
136.86	87.03683
136.92	87.03699
136.99	87.03643
137.07	87.0406
137.112	87.03755
137.2	87.03903
137.269	87.04198
137.336	87.041
137.399	87.03874
137.482	87.0414
137.556	87.04282
137.622	87.03934
137.723	87.04122
137.793	87.04396
137.863	87.04559
137.943	87.04411
138.003	87.04498
138.045	87.04583
138.124	87.04333
138.211	87.04459
138.271	87.04683
138.347	87.04704
138.416	87.04845
138.511	87.04733
138.591	87.04893
138.661	87.04868
138.721	87.05085
138.801	87.04892
138.871	87.0503
138.933	87.04977
139.013	87.0491
139.073	87.04942
139.143	87.05083
139.223	87.05382
139.293	87.05264
139.363	87.05312
139.443	87.05466
139.513	87.05288
139.573	87.05315
139.653	87.05396
139.723	87.05587
139.793	87.05305
139.855	87.05345
139.94	87.05644
140.	87.05644
140.065	87.05544
140.15	87.0557
140.211	87.0545
140.31	87.05595
140.362	87.0554
140.432	87.0574
140.522	87.05574
140.589	87.05679
140.677	87.05527
140.739	87.05555
140.814	87.05701
140.876	87.05929
140.959	87.05833
141.05	87.06036
141.092	87.05979
141.183	87.06038
141.266	87.06118
141.326	87.06125
141.388	87.06068
141.461	87.06065
141.531	87.06201
141.64	87.0598
141.7	87.0599
141.77	87.06169
141.85	87.0601
141.92	87.06055
141.99	87.06038
142.052	87.06207
142.14	87.06039
142.21	87.06224
142.3	87.06181
142.373	87.06321
142.451	87.062
142.529	87.06305
142.565	87.06453
142.634	87.06554
142.721	87.06285
142.789	87.06596
142.866	87.06522
142.945	87.06593
143.02	87.0658
143.088	87.06614
143.166	87.06527
143.231	87.06666
143.299	87.06671
143.385	87.0658
143.453	87.06757
143.521	87.06608
143.603	87.0671
143.669	87.0694
143.74	87.06834
143.819	87.06956
143.888	87.06959
143.96	87.06797
144.035	87.06795
144.103	87.06789
144.173	87.07114
144.26	87.0705
144.327	87.07134
144.397	87.07072
144.481	87.07124
144.546	87.07193
144.616	87.07378
144.696	87.07244
144.763	87.07259
144.828	87.07198
144.916	87.07415
144.984	87.07408
145.052	87.07462
145.137	87.07347
145.209	87.075
145.275	87.07533
145.369	87.07471
145.436	87.07602
145.502	87.07719
145.579	87.07597
145.643	87.07735
145.712	87.07804
145.792	87.07922
145.858	87.0795
145.929	87.08224
146.012	87.08023
146.082	87.08015
146.15	87.07928
146.23	87.08169
146.302	87.08077
146.37	87.0808
146.462	87.08124
146.53	87.08052
146.599	87.08079
146.679	87.07829
146.766	87.08227
146.823	87.08235
146.901	87.08319
146.969	87.08476
147.038	87.08442
147.12	87.0864
147.188	87.08669
147.256	87.08711
147.344	87.08736
147.424	87.08944
147.504	87.08955
147.586	87.09036
147.654	87.09221
147.72	87.09037
147.809	87.09162
147.876	87.09342
147.946	87.09362
148.033	87.09613
148.101	87.0937
148.178	87.0948
148.258	87.09559
148.325	87.09764
148.393	87.09739
148.489	87.09831
148.557	87.09978
148.625	87.0983
148.703	87.09965
148.77	87.09905
148.839	87.10039
148.917	87.09823
148.985	87.09913
149.056	87.10149
149.137	87.10099
149.207	87.10052
149.275	87.10352
149.363	87.10265
149.431	87.10237
149.518	87.1028
149.572	87.1048
149.639	87.10533
149.706	87.10622
149.783	87.10574
149.851	87.10882
149.921	87.10754
150.	87.10826
150.068	87.11065
150.167	87.10925
150.245	87.10837
150.324	87.10955
150.402	87.11087
150.48	87.11127
150.558	87.11164
150.636	87.11224
150.714	87.11349
150.792	87.1104
150.87	87.11272
150.963	87.11384
151.041	87.11389
151.09	87.11554
151.215	87.11443
151.293	87.11443
151.371	87.11633
151.465	87.11545
151.543	87.11604
151.621	87.11759
151.714	87.11784
151.792	87.11811
151.87	87.1198
151.964	87.11966
152.042	87.11881
152.091	87.12282
152.213	87.12383
152.291	87.12436
152.369	87.1239
152.462	87.12591
152.54	87.12674
152.618	87.1265
152.712	87.1286
152.79	87.12981
152.827	87.13211
152.948	87.13142
153.026	87.13229
153.089	87.1311
153.198	87.13288
153.247	87.13316
153.347	87.13657
153.399	87.13537
153.498	87.13454
153.576	87.13811
153.67	87.13885
153.748	87.13834
153.826	87.13877
153.904	87.13702
153.982	87.13864
154.06	87.13768
154.156	87.13992
154.234	87.13885
154.312	87.13892
154.406	87.13988
154.484	87.1414
154.562	87.1432
154.64	87.14256
154.718	87.14207
154.796	87.14146
154.883	87.14308
154.961	87.14339
155.039	87.14394
155.133	87.14494
155.211	87.14593
155.289	87.14579
155.382	87.14669
155.431	87.14586
155.532	87.14549
155.569	87.14389
155.68	87.14636
155.758	87.14626
155.852	87.14719
155.93	87.14748
155.992	87.14958
156.029	87.14821
156.131	87.14809
156.209	87.15009
156.287	87.14958
156.365	87.15156
156.443	87.15082
156.536	87.15186
156.587	87.15028
156.653	87.15056
156.733	87.1524
156.803	87.15382
156.871	87.1517
156.97	87.15398
157.024	87.15507
157.094	87.15439
157.171	87.15669
157.242	87.15336
157.334	87.15573
157.402	87.15568
157.469	87.15781
157.538	87.15714
157.617	87.15506
157.683	87.15536
157.75	87.1558
157.864	87.15526
157.942	87.15867
158.003	87.15627
158.086	87.15883
158.152	87.15869
158.248	87.15726
158.326	87.15876
158.363	87.16006
158.43	87.15951
158.51	87.16143
158.577	87.16196
158.647	87.16229
158.733	87.16255
158.849	87.16131
158.927	87.16364
159.005	87.16331
159.083	87.16424
159.12	87.16221
159.201	87.16251
159.3	87.16404
159.355	87.1646
159.466	87.1668
159.503	87.16505
159.569	87.1667
159.667	87.16823
159.776	87.16737
159.854	87.16866
159.947	87.16956
160.025	87.17003
160.086	87.17086
160.184	87.17379
160.262	87.17224
160.34	87.17039
160.395	87.17551
160.46	87.17324
160.529	87.17349
160.614	87.17181
160.682	87.17294
160.749	87.17301
160.834	87.17267
160.9	87.17421
160.969	87.17486
161.048	87.17426
161.116	87.17625
161.183	87.17571
161.272	87.17753
161.338	87.17667
161.405	87.17796
161.485	87.17677
161.542	87.17899
161.62	87.17746
161.7	87.18143
161.774	87.1777
161.885	87.17878
161.968	87.17777
162.034	87.17903
162.1	87.17916
162.194	87.18011
162.272	87.17899
162.321	87.17831
162.403	87.17612
162.47	87.17728
162.539	87.17891
162.62	87.18003
162.687	87.17991
162.753	87.18272
162.876	87.18179
162.954	87.18378
163.032	87.18391
163.069	87.18452
163.153	87.18254
163.219	87.18427
163.303	87.18587
163.372	87.18686
163.443	87.18868
163.524	87.1871
163.591	87.18994
163.656	87.18778
163.736	87.18774
163.804	87.18747
163.873	87.19077
163.96	87.19065
164.028	87.19073
164.097	87.19151
164.185	87.18931
164.253	87.19125
164.318	87.19186
164.395	87.1935
164.46	87.19035
164.53	87.19209
164.618	87.19279
164.684	87.19202
164.753	87.19257
164.84	87.19239
164.91	87.19299
164.978	87.19326
165.056	87.19315
165.124	87.19254
165.192	87.19365
165.272	87.19466
165.341	87.1935
165.409	87.19379
165.494	87.19551
165.564	87.19488
165.631	87.19721
165.713	87.19685
165.779	87.19494
165.846	87.19585
165.933	87.19683
166.002	87.19569
166.072	87.19798
166.151	87.19729
166.22	87.19717
166.29	87.19983
166.368	87.20019
166.434	87.19946
166.501	87.20093
166.579	87.20316
166.648	87.20094
166.718	87.20058
166.795	87.20306
166.862	87.20168
166.929	87.20326
167.036	87.20181
167.114	87.20368
167.192	87.2026
167.285	87.20444
167.363	87.2049
167.441	87.20555
167.502	87.20829
167.555	87.20576
167.624	87.20768
167.711	87.20823
167.778	87.20926
167.847	87.21146
167.925	87.20935
167.991	87.21084
168.061	87.20898
168.139	87.21288
168.209	87.21293
168.28	87.2099
168.361	87.21143
168.43	87.2125
168.498	87.21133
168.576	87.21156
168.65	87.21228
168.718	87.21353
168.807	87.21385
168.918	87.21369
168.996	87.21339
169.09	87.21358
169.168	87.21449
169.246	87.21617
169.34	87.2149
169.418	87.21745
169.467	87.2132
169.583	87.2181
169.661	87.21703
169.739	87.21484
169.802	87.21775
169.884	87.21555
169.984	87.21725
170.036	87.21745
170.134	87.21775
170.171	87.21823
170.249	87.21901
170.317	87.21771
170.384	87.21974
170.495	87.2178
170.573	87.22195
170.653	87.21854
170.747	87.21998
170.784	87.2196
170.853	87.22173
170.935	87.22118
171.003	87.22163
171.073	87.22092
171.152	87.22257
171.221	87.21907
171.332	87.22003
171.411	87.22067
171.467	87.22141
171.534	87.22062
171.615	87.22137
171.682	87.22098
171.75	87.22128
171.832	87.22128
171.899	87.22278
171.967	87.22414
172.044	87.22369
172.111	87.22208
172.178	87.22226
172.257	87.2217
172.328	87.22528
172.401	87.22286
172.482	87.22533
172.556	87.22381
172.628	87.22517
172.71	87.22571
172.777	87.22643
172.846	87.22701
172.923	87.22836
172.996	87.22749
173.063	87.22792
173.142	87.22988
173.211	87.22996
173.281	87.22821
173.361	87.22983
173.43	87.22863
173.499	87.22678
173.577	87.22945
173.646	87.23016
173.713	87.22942
173.788	87.23027
173.854	87.23178
173.927	87.23176
174.008	87.23186
174.076	87.23135
174.149	87.23328
174.237	87.23315
174.305	87.23457
174.375	87.23226
174.453	87.23338
174.519	87.23264
174.587	87.23333
174.666	87.23456
174.744	87.23526
174.812	87.2364
174.897	87.23431
174.966	87.23698
175.037	87.23552
175.114	87.23715
175.182	87.23867
175.253	87.23736
175.332	87.23743
175.4	87.23855
175.466	87.24004
175.555	87.23897
175.623	87.23888
175.693	87.23985
175.774	87.23956
175.842	87.24058
175.912	87.24219
175.994	87.24059
176.064	87.24161
176.135	87.24175
176.214	87.24069
176.281	87.24374
176.349	87.24461
176.435	87.24288
176.502	87.24425
176.573	87.2442
176.659	87.24332
176.726	87.24538
176.793	87.2438
176.872	87.24405
176.938	87.24537
177.008	87.24554
177.086	87.2465
177.157	87.24521
177.227	87.24799
177.314	87.24732
177.383	87.25085
177.455	87.24925
177.532	87.25022
177.6	87.25028
177.671	87.25117
177.75	87.2524
177.819	87.25073
177.888	87.25294
177.968	87.25456
178.035	87.25102
178.104	87.25436
178.183	87.25591
178.251	87.25528
178.322	87.25502
178.409	87.25745
178.479	87.25683
178.547	87.25912
178.627	87.25905
178.697	87.25762
179.02	87.26003
179.141	87.26257
179.207	87.26225
179.278	87.26157
179.358	87.26319
179.43	87.26371
179.501	87.2655
179.587	87.26518
179.656	87.26675
179.726	87.26548
179.814	87.2663
179.88	87.26698
179.951	87.26691
180.032	87.2691
180.101	87.26764
180.169	87.2692
180.249	87.26758
180.317	87.26694
180.386	87.26834
180.467	87.26782
180.533	87.26785
180.599	87.26785
180.681	87.26938
180.747	87.26944
180.814	87.27075
180.894	87.27208
180.965	87.27359
181.036	87.27238
181.116	87.2721
181.181	87.27351
181.249	87.27478
181.34	87.275
181.407	87.27778
181.477	87.27613
181.566	87.27997
181.638	87.27784
181.933	87.27998
182.028	87.28379
182.095	87.2829
182.163	87.28436
182.244	87.2847
182.309	87.28476
182.378	87.2835
182.465	87.28662
182.533	87.28602
182.599	87.28634
182.686	87.28725
182.751	87.28833
182.816	87.2861
182.904	87.28987
182.971	87.2898
183.041	87.29041
183.128	87.29036
183.197	87.28836
183.266	87.29202
183.347	87.29067
183.413	87.29185
183.481	87.29278
183.561	87.29395
183.629	87.29256
183.694	87.29289
183.773	87.29379
183.838	87.29282
183.904	87.29485
183.992	87.29455
184.058	87.2951
184.124	87.2968
184.211	87.29636
184.276	87.29675
184.344	87.29736
184.433	87.29937
184.498	87.29674
184.565	87.29957
184.65	87.29855
184.716	87.29877
184.782	87.29934
184.871	87.29942
184.938	87.30025
185.008	87.30103
185.098	87.30194
185.168	87.30324
185.233	87.3018
185.319	87.302
185.386	87.30322
185.455	87.30183
185.545	87.30025
185.612	87.3041
185.683	87.30457
185.772	87.30375
185.839	87.3037
185.905	87.30686
185.982	87.30717
186.048	87.30602
186.118	87.30727
186.207	87.30866
186.275	87.30835
186.345	87.31194
186.423	87.31011
186.492	87.31062
186.56	87.30976
186.64	87.31179
186.71	87.31207
186.777	87.31104
186.857	87.31228
186.932	87.31396
187.002	87.31369
187.086	87.31528
187.15	87.31149
187.219	87.31339
187.308	87.31373
187.376	87.31287
187.445	87.31387
187.524	87.31519
187.593	87.31398
187.662	87.31409
187.742	87.31425
187.809	87.31723
187.881	87.31785
187.959	87.31921
188.025	87.31794
188.092	87.31801
188.17	87.31853
188.237	87.31642
188.303	87.31817
188.39	87.32039
188.459	87.31995
188.528	87.3215
188.61	87.32101
188.679	87.32178
188.745	87.32031
188.821	87.32156
188.89	87.32327
188.961	87.32332
189.049	87.32162
189.119	87.32143
189.188	87.32206
189.276	87.32017
189.345	87.32441
189.412	87.32299
189.501	87.32601
189.568	87.3259
189.637	87.32523
189.722	87.32435
189.789	87.32513
189.858	87.32576
189.946	87.32574
190.011	87.32584
190.081	87.32702
190.169	87.32774
190.237	87.32615
190.304	87.32744
190.382	87.3288
190.448	87.33049
190.514	87.32858
190.599	87.32894
190.667	87.32944
190.734	87.32981
190.813	87.3306
190.88	87.33219
190.946	87.33371
191.031	87.33086
191.098	87.33257
191.167	87.33418
191.253	87.33279
191.319	87.33508
191.387	87.3354
191.464	87.33574
191.531	87.33691
191.597	87.33473
191.685	87.33581
191.751	87.33817
191.818	87.33591
191.897	87.33788
191.963	87.33802
192.029	87.34054
192.115	87.33976
192.181	87.34164
192.249	87.34036
192.335	87.34036
192.401	87.34228
192.47	87.34146
192.559	87.34278
192.626	87.34435
192.692	87.34253
192.777	87.34306
192.845	87.34415
192.914	87.34425
193.	87.34519
193.066	87.34452
193.132	87.34351
193.221	87.34554
193.291	87.34534
193.356	87.34567
193.444	87.34641
193.51	87.34644
193.576	87.34708
193.654	87.34779
193.724	87.34742
193.79	87.34597
193.875	87.34576
193.941	87.34842
194.01	87.34795
194.089	87.34851
194.156	87.34838
194.224	87.3483
194.304	87.34962
194.372	87.34894
194.439	87.35069
194.521	87.35101
194.587	87.35017
194.655	87.35089
194.742	87.35157
194.808	87.35268
194.878	87.35088
194.958	87.35099
195.025	87.35323
195.094	87.35287
195.176	87.35028
195.242	87.35304
195.309	87.354
195.399	87.35558
195.47	87.35364
195.538	87.35568
195.617	87.35633
195.685	87.35706
195.749	87.35635
195.836	87.35704
195.902	87.3588
195.967	87.3563
196.046	87.35937
196.113	87.35488
196.181	87.36079
196.263	87.36069
196.331	87.36202
196.402	87.36269
196.489	87.36143
196.559	87.36114
196.628	87.36224
196.715	87.36234
196.783	87.36053
196.852	87.36179
196.934	87.36118
196.999	87.36304
197.067	87.36495
197.153	87.36629
197.222	87.36636
197.288	87.36665
197.366	87.36604
197.432	87.36687
197.5	87.36799
197.579	87.36648
197.649	87.36758
197.717	87.36868
197.806	87.36915
197.876	87.36877
197.944	87.36891
198.022	87.36861
198.09	87.37022
198.157	87.36779
198.247	87.37108
198.313	87.37051
198.38	87.37198
198.461	87.37169
198.53	87.37168
198.598	87.37057
198.678	87.36963
198.747	87.3708
198.817	87.37228
198.894	87.37045
198.963	87.37331
199.031	87.37345
199.122	87.37496
199.189	87.3735
199.257	87.37351
199.345	87.37707
199.413	87.37704
199.479	87.3761
199.568	87.37796
199.637	87.37644
199.706	87.37721
199.787	87.37874
199.854	87.37827
199.922	87.37844
200.003	87.37861
200.07	87.37764
200.137	87.38017
200.224	87.38042
200.29	87.37933
200.356	87.37978
200.434	87.3814
200.504	87.38076
200.572	87.38176
200.66	87.38371
200.73	87.38209
200.8	87.38148
200.88	87.38377
200.949	87.3819
201.02	87.38427
201.107	87.38319
201.174	87.38363
201.242	87.38461
201.32	87.38538
201.389	87.383
201.464	87.38666
201.551	87.3872
201.618	87.38545
201.685	87.38683
201.762	87.38452
201.831	87.38625
201.899	87.38673
201.98	87.38841
202.049	87.38869
202.119	87.3895
202.2	87.38926
202.266	87.38972
202.334	87.38777
202.415	87.38776
202.484	87.38931
202.556	87.38824
202.644	87.38989
202.71	87.38885
202.782	87.38998
202.866	87.38937
202.932	87.38921
202.997	87.38937
203.073	87.38916
203.139	87.39068
203.206	87.39142
203.286	87.39046
203.356	87.39157
203.426	87.39239
203.506	87.39153
203.576	87.39156
203.651	87.39196
203.729	87.39146
203.805	87.39276
203.871	87.39251
203.954	87.39259
204.025	87.3933
204.095	87.39093
204.175	87.39318
204.242	87.3938
204.308	87.39506
204.387	87.39234
204.453	87.39462
204.519	87.39498
204.608	87.39507
204.674	87.39686
204.745	87.39889
204.824	87.39753
204.901	87.39873
204.971	87.39922
205.06	87.39898
205.128	87.40051
205.198	87.39829
205.278	87.39947
205.343	87.40046
205.41	87.39941
205.489	87.39874
205.557	87.40226
205.624	87.40251
205.704	87.40231
205.772	87.40178
205.843	87.40224
205.923	87.40125
205.992	87.40067
206.06	87.40335
206.148	87.40259
206.219	87.40178
206.288	87.40308
206.366	87.40297
206.436	87.40458
206.503	87.40703
206.581	87.40614
206.648	87.40605
206.715	87.40566
206.795	87.40786
206.864	87.40743
206.932	87.4085
207.012	87.40556
207.086	87.40791
207.157	87.40729
207.241	87.40753
207.308	87.40816
207.375	87.4089
207.455	87.41011
207.521	87.41133
207.591	87.40978
207.673	87.41069
207.74	87.41354
207.81	87.41293
207.888	87.41134
207.956	87.4113
208.026	87.41401
208.103	87.41533
208.178	87.41409
208.245	87.41354
208.326	87.41609
208.395	87.4156
208.464	87.41486
208.544	87.41663
208.612	87.41473
208.681	87.4166
208.758	87.41679
208.825	87.41632
208.897	87.41701
208.977	87.41843
209.049	87.41993
209.119	87.41971
209.199	87.4205
209.275	87.41849
209.346	87.41884
209.43	87.41913
209.498	87.42204
209.57	87.41982
209.649	87.42308
209.718	87.42126
209.785	87.42225
209.864	87.4235
209.934	87.4218
210.001	87.42303
210.093	87.42262
210.162	87.42408
210.233	87.42107
210.313	87.4205
210.384	87.42448
210.453	87.42395
210.531	87.4226
210.6	87.42354
210.667	87.42378
210.744	87.42648
210.814	87.42545
210.881	87.42585
210.958	87.42605
211.023	87.42755
211.091	87.42654
211.171	87.42725
211.24	87.42576
211.308	87.42661
211.386	87.42815
211.462	87.42687
211.531	87.42782
211.617	87.43006
211.687	87.42901
211.758	87.42885
211.837	87.42833
211.907	87.42999
211.974	87.43037
212.055	87.43112
212.122	87.43213
212.193	87.43004
212.273	87.43111
212.34	87.43137
212.41	87.43311
212.489	87.43195
212.557	87.43315
212.624	87.43604
212.711	87.43485
212.781	87.4354
212.852	87.43471
212.932	87.43538
212.999	87.43245
213.065	87.43613
213.154	87.43401
213.225	87.43862
213.295	87.43491
213.374	87.43539
213.442	87.4361
213.509	87.43625
213.588	87.43553
213.656	87.43631
213.722	87.43846
213.81	87.44022
213.876	87.43913
213.942	87.43993
214.02	87.44044
214.09	87.4388
214.16	87.44054
214.239	87.44016
214.308	87.43983
214.377	87.4405
214.455	87.44063
214.522	87.44033
214.589	87.43926
214.669	87.44047
214.743	87.44346
214.815	87.44274
214.899	87.4422
214.965	87.44228
215.033	87.44357
215.124	87.44331
215.19	87.44292
215.261	87.44116
215.339	87.44348
215.405	87.44386
215.474	87.44337
215.554	87.44423
215.622	87.44202
215.694	87.44311
215.773	87.4448
215.843	87.4431
215.913	87.44481
215.991	87.44351
216.058	87.44511
216.125	87.44442
216.205	87.44588
216.276	87.44538
216.348	87.4469
216.428	87.44678
216.495	87.44497
216.563	87.44547
216.641	87.44871
216.711	87.44643
216.781	87.44588
216.859	87.44949
216.928	87.44972
216.995	87.44873
217.077	87.44949
217.143	87.45048
217.215	87.44894
217.296	87.45223
